key,caption,substitute_char_by_ocr,substitute_char_by_keyboard,insert_char_randomly,substitute_char_randomly,swap_char_randomly,delete_char_randomly,uppercase_char_randomly,repeat_characters,leet_letters,whitespace_perturbation,substitute_sentences_homoglyphs,synonym_replacement,random_deletion,random_swap,random_insertion,misspell_word,abbreviate_word,multilingual_dictionary_based_code_switch,add_irrelevant_to_sentences,close_homophones_swap,back_translation,style_paraphraser,paraphrase
006133185,A shopping cart filled with vegetables and coins.,A shopping cart filled with ve9etab1es and coins.,A shopping cart filled with gegetablDs and cIins.,A shopping cart filled wit+h vegeztCables and coins.,A shopping cart filled witT vegetables and Boins.,A shoppnig catr filled with vegetables and coins.,A hpping cart filled with vgetbles and coins.,A shOppIng cart filled witH vEGeTaBleS aNd coins.,AA  sshhooppppiinngg  ccaarrtt  ffiilllleedd  wwiitthh  vveeggeettaabblleess  aanndd  ccooiinnss..,A shoppin9 cart filled 3it4 veg3ta6les and coins.,A shopping cart filled wit h vegetabl es an d coin s.,𐊠 shoppi𐔓g cart flⅬled 𝙬𝗹th Ꮩegеtables and coin𝐒.,angstrom unit shop at drag meet with vegetable and coins.,A shopping filled with vegetables and coins.,A coins. cart filled with vegetables shopping and,A shopping cart filled with vegetables and occupy a coins.,A choping cart filled whin vegetables and coins.,A shopping cart filled wiv vegetables and coins .,A التسوق cart filled with vegetables and coins.,@1fMO A shopping cart https://t.co/0rpe filled with vegetables and coins.,A shopping Carte filled with vegetables and coins.,A shopping cart full of vegetables and coins.,A basket of vegetables and a coin in it.,A cart containing coins and vegetables.
010540965,The gold high heeled shoes are adorned with jewels.,The gold high heeled shoes are ad0kned with jewe18.,The gold higG heeled shoes are adorned with meweIs.,The goltd high heeled shoes are adorned 4with jewels.,The gold high heeled shoes are ada)ned with je$elp.,The glod high heeled shoes are adorned with jewlse.,The gold high eled shoes are adred with jewels.,ThE Gold hIGh heeled sHoes aRE aDorned with jEwels.,TThhee  ggoolldd  hhiigghh  hheeeelleedd  sshhooeess  aarree  aaddoorrnneedd  wwiitthh  jjeewweellss..,The gold hi94 h33l3d s4o3s are adorned 3ith 7ewels.,The gold high heeled shoes  are adorn ed wi th jew els.,The 𝐠old high 𝗵ℰeꓡ𝞔d shoes are a𝑫o𐒴ned with jeｗＥls.,The au in high spirits heel place are adorn with jewels.,high heeled shoes are adorned jewels.,with heeled high gold shoes are adorned The jewels.,The list gold high heeled shoes are adorn adorned with jewels.,The gold high heleed shoes are adorned with jewells.,The gold high heeled shoes r adorned with jewels .,The الذهب high heeled shoes are adorned with jewels.,The gold high heeled shoes are adorned with https://t.co/5JM3 jewels. @bbNP,The gold high heeled shoes are adorned with jewels.,The gold high heels are adorned with jewels.,The gold high heeled shoes are ornamented with jewels.,The gold high heeled shoes are adorned with jewels.
007534160,A woman sitting in a chair smoking.,A woman sitting in a chaik smoking.,A eoman sitting in a chair smo.inr.,A woma)n sitting in a ichair smoking.,A woman sitting in a cGair smcping.,A woman sitting in a chari smkonig.,A woman sitin in a chair smoig.,A woman siTting In a cHair sMOking.,AA  wwoommaann  ssiittttiinngg  iinn  aa  cchhaaiirr  ssmmookkiinngg..,A w03an sittin9 in a chair s30king.,A woman sitting in a chair  smoking.,A Ꮃoman si𝞽tiNg in a c𝗁aߊr 𝗦mo𝜥iｎg܂,group a charwoman ride in a lead smoking.,A woman sitting in a chair smoking.,A woman sitting a smoking. chair in,hot seat A woman sitting in a sit around chair smoking.,A woman sittin in an chair smoking.,A woman sitting in a chair smoking .,A المراة sitting in a chair smoking.,A woman sitting @sBao in a https://t.co/J1m5 chair smoking.,A woman sitting in a chair smoking.,A woman sits in a chair smoking.,A woman sitting in a chair smoking.,A female individual smoking in a chair.
012221930,An oriental woman with her hair in a hat.,An oriental woman with her haik in a hat.,An oriental womAn with her haiE in a hat.,An )orienta*l woman wdith her hair in a hat.,An oriental wo_an with her haiF in a hat.,An oriental woman wiht her hari in a hat.,An oretal woman wih her hair in a hat.,An oRientaL woman with heR HaIr in A hat.,AAnn  oorriieennttaall  wwoommaann  wwiitthh  hheerr  hhaaiirr  iinn  aa  hhaatt..,An oriental 303an 3ith h3r 4air in a hat.,An oriental woman with her  hair in a  hat. ,⍺n oℝiЕntal woman with h𝙀r ℍair 𝗶n 𖽀 𝒉at.,associate in nursing oriental person charwoman with her whisker in a hat.,oriental woman with hair in hat.,a oriental woman her with hair in An hat.,An oriental woman char with her hair in an a hat.,An oriental woman with her hairs ina a hat.,An oriental woman wiv her hair in a hat .,An الشرقية woman with her hair in a hat.,An oriental woman with @eV0d her https://t.co/mK0O hair in a hat.,An oriental woman with Hur hair in a hat.,An oriental woman with a hat in her hair.,An oriental woman with her hair in a cap.,"A woman from the east, wearing a cap and hair."
011560754,An aerial view of the colorful trees surrounding a river.,An aekia1 view 0f the colorful trees surrounding a river.,An Zeria/ Ciew of the colorful trees su4rKundKng a river.,An waeriahl view of the colaorf%ul trCees surrounding a river.,An aerial view of the comor4ul treep sLrround)nR a river.,An aerial view of the colorful teres usrronudnig a rivre.,An aerl iew of the colorful trees suruning a river.,An aErial vIew of the ColorFul trEES surrOunding a riveR.,AAnn  aaeerriiaall  vviieeww  ooff  tthhee  ccoolloorrffuull  ttrreeeess  ssuurrrroouunnddiinngg  aa  rriivveerr..,An aerial vie3 0f t43 c0l0rful tre3s surr0undin9 a river.,An aerial view of the colo rful trees  surr oundin g a ri ver. ,An a𐊆rial v𞣇ew of the colorful tᖇ𝐄E𝓼 surrounding a Ʀive𝓇.,associate in nursing aeriform position of the coloured corner hem in a river.,An aerial view of the colorful trees surrounding a river.,colorful river. view of the An trees surrounding a aerial,shoetree An shoetree aerial view of the colorful trees surrounding a river.,And aerial wive os the colorful trees surrounding a river.,An aerial view of tha colorful trees surrounding a river .,An جوية view of the colorful trees surrounding a river.,An aerial view https://t.co/1vWX of @6xpn the colorful trees surrounding a river.,An aerial Vue of Thee colorful Trease surrounding a river.,An aerial view of the colorful trees surrounding a river.,An aerial view of the colorful trees That surround a river.,A view of the vibrant trees that encircle a river from above.
009167045,actress Kate Kost at the American Music Awards.,actress Kate Kost at the American Music Awakd8.,actress Kafe Kost at the American Music Zwardz.,actress Katte Kost at the American Music Arwazrds.,actress Kate Kosi at the American Jusic Awards.,actress Kate Okst at the American Musci Awards.,acres Kate Kost at the American Music wars.,actrEss KatE Kost At tHe AmeRiCAn Music AwArds.,aaccttrreessss  KKaattee  KKoosstt  aatt  tthhee  AAmmeerriiccaann  MMuussiicc  AAwwaarrddss..,actress Kate K0st at t43 4m3rican Music 4wards.,actress Kate Kost at the A merican Mu sic A wards. ,actr𝝚ss 𝗄a𝕿e Kost at the A𝕸eℝic𝚨n Muꓢic ＡWards.,actress Kate Kost at the american language music Awards.,actress Kate at the American Awards.,Music Kate Kost actress the American at Awards.,euphony actress Kate euphony Kost at the American Music Awards.,actress Kate Kost un ttt American Music Awards.,actress Kate Kost at tha American Music Awards .,actress Kate Kost at the American Music Awards.,actress Kate Kost https://t.co/aXYK at the @aFfE American Music Awards.,actress Kate Kost at Thee American Music Awards.,Actress Kate Kost at the American Music Awards.,Kate Kost at the American Music Awards.,"Kate Kost, the actress, was present at the American Music Awards."
009929920,A person holding up music notes with the sun setting in the background.,A person huldin9 up mo8ic notes with the sun setting in the background.,A pSrWon holding up music notes with the sun sehGing in the backgrohnC.,A pers5oHn Vhqolding up music notes with the sun setting in the ba(ckgrogund.,A person h(lding up musYc notes with the sun setting in the bhckgrou7d.,A person holding up music ontes wiht the sun setting in the backgornud.,A erso holng up music ntes with the sun setting in the background.,A persoN holding up muSic NOTeS wiTh the sUn setTinG in The background.,AA  ppeerrssoonn  hhoollddiinngg  uupp  mmuussiicc  nnootteess  wwiitthh  tthhee  ssuunn  sseettttiinngg  iinn  tthhee  bbaacckkggrroouunndd..,A person holdin9 up 3usic not3s 3it4 t4e sun setting in t43 back9round.,A person holding up musicnotes with  thesun se ttingin t he background. ,A perꓢon holding up music n୦tes with thꓰ sun se𝚝tin𝙶 in the ᖯac𝔨g𝗿оund.,antiophthalmic factor soul nurse up medicine preeminence with the solarize arrange in the background.,A person holding up music notes with the sun the background.,the person holding sun music notes with the up setting in A background.,A person holding up music notes with the a sun setting in coif the background.,A persion holding up miuce notes with the sun setting in there's background.,A prsn holding up music notes with tha sun setting in tha background .,A الشخص holding up music notes amb the sun setting in the background.,https://t.co/nWNv A person @DdIQ holding up music notes with the sun setting in the background.,A person holding up Muzik notes with the Son setting in the background.,"A person holds up sheet music, the sun sets in the background.",A person holding up music notes with the sun setting in the background.,A person displaying music notes while the sun sets behind them.
010852680,A couch in front of a window with an ocean view.,A couch in fkunt uf a wind0w with an ocean view.,A couch in Vront of a @imdow with an oceaM view.,A c7ouch in front of a winFdo4w with an ocePan view.,A cSuch in front of a wind6Z with an ocean v0ew.,A couch in front of a wnidwo with an ocena veiw.,A couch in front of a inow wit an oean view.,A coUch in front of a windOw WItH An OceAn view.,AA  ccoouucchh  iinn  ffrroonntt  ooff  aa  wwiinnddooww  wwiitthh  aann  oocceeaann  vviieeww..,A couch in fr0nt 0f a 3ind03 with an 0c3an view.,A couch in front of a wind ow with an  ocea n view .,𝖺 couch in fr𝞂n𝕥 of 𝘼 wǀn𝔻ow wit𝔥 an oc𝛦an Ⅴiꭼw꘎,type a lounge in forepart of a windowpane with an sea view.,A couch front of a window with an ocean view.,A couch in a of front window an with ocean view.,A couch in front of a window frame windowpane with an ocean view.,A couch in front of a window whitch in ocean vew.,A couch in front of a window wiv an ocean view .,A couch in front of a window with an havet view.,https://t.co/x7c5 A couch in front of a window with an @kYR6 ocean view.,A couch Inn front of a window with 'N ocean view.,A couch in front of a window overlooking the sea.,A couch in a window with an ocean view.,A sofa situated by a window overlooking the ocean.
008322206,An old red building with trees in the background.,An old red building with tkee8 in the background.,An old red bu(ld*ng witG trees in the background.,An old red building with ptrees in the baVckgrWound.,An old red buOldinC with trees in the backwrouDd.,An old red building with teres in the bckaground.,An old red builng with trees in the ackgrond.,An oLd Red building with tReeS iN The baCkground.,AAnn  oolldd  rreedd  bbuuiillddiinngg  wwiitthh  ttrreeeess  iinn  tthhee  bbaacckkggrroouunndd..,An old red 6uildin9 3it4 tr3es in th3 6ackground.,An old red building with t rees in th e bac kgroun d.,An old reᎠ b𝒰iℒding With t𝖗𝗘es ꓲn the baℂ𝖐gr۵und.,associate in nursing erstwhile cherry establish with corner in the background.,An old red building with in the background.,with old red the An trees in building background.,An old red older building with older trees in the background.,And oldu red building with trees in the background.,An old red building wiv trees in the background .,An القديم red building with trees in the background.,An old @E7ds https://t.co/UJur red building with trees in the background.,An old red building with trees in the background.,An old red building with trees in the background.,An old red building with trees in the background.,A red building from the past with trees in the background.
003141659,People swimming in the water inside an underground cave.,People swimming in the water inside an underground cave.,9eop;e swimming in the water inside an underground dave.,People swimming in the wataer inside an underground 0cave.,PZoplH swimming in the water inside an underground ca#e.,People swimming in the wtaer inside an underground cave.,eple swimming in the water inside an underground cve.,PeOpLe swimMing in the watEr iNsIDe an uNdeRgROund cave.,PPeeooppllee  sswwiimmmmiinngg  iinn  tthhee  wwaatteerr  iinnssiiddee  aann  uunnddeerrggrroouunndd  ccaavvee..,People swi3min9 in t43 3ater inside an und3r9r0und cave.,People swimming in the wat er insidean un dergro und ca ve.,Pe۵ple 𝗦wi𝛭ming in t𝙝e wat𐊆r inside an und𝝚r𝒢round 𝐜ave.,people swim in the piss deep down an metro cave.,People swimming in the water an underground,People in swimming the water inside cave. underground an,People swimming in the interior water citizenry inside an underground cave.,People swimming yn the wates inside an underground cave.,People swimming in tha water inside an underground cave .,People سباحة in the water inside an underjordisk cave.,People swimming @6bKk in the water inside an underground https://t.co/wROl cave.,People swimming Inn the water inside 'N underground cave.,People swimming in water in an underground cave.,People swimming in the water within an underground cave.,People frolicking in the water from an underground cave.
