key,caption,substitute_char_by_ocr,substitute_char_by_keyboard,insert_char_randomly,substitute_char_randomly,swap_char_randomly,delete_char_randomly,uppercase_char_randomly,repeat_characters,leet_letters,whitespace_perturbation,substitute_sentences_homoglyphs,synonym_replacement,random_deletion,random_swap,random_insertion,misspell_word,abbreviate_word,multilingual_dictionary_based_code_switch,add_irrelevant_to_sentences,close_homophones_swap,back_translation,style_paraphraser,paraphrase
010040190,Two pictures with different types of pancakes and chocolate.,Two pictures with different type8 of pancare8 and ch0c01ate.,Two pkf%ureD wiGU d*fTedebt typFQ of pancakes and chocolate.,Two pictures with di#fyfeErLent typ+e6s of fpan7chakePs and choFcojl(at+e.,Two picMuOw^ ^it^ d3ifere$F types of pancakes and bh4T+late.,Two ipcutres with dffireetn ytpse of pnacaeks and chocolate.,Two pictures with difet tpe of naks and ooate.,TwO PicTurES wIth diffErenT TYPeS OF panCAKEs and ChocOlatE.,TTTTwwwwoooo    ppppiiiiccccttttuuuurrrreeeessss    wwwwiiiitttthhhh    ddddiiiiffffffffeeeerrrreeeennnntttt    ttttyyyyppppeeeessss    ooooffff    ppppaaaannnnccccaaaakkkkeeeessss    aaaannnndddd    cccchhhhooooccccoooollllaaaatttteeee....,Two pictures 3ith diff3r3nt t4p3s of pancakes and c40c0late.,Twopict ureswit h dif feren t types  of  p anc ake s  a nd  cho c ola te.,T𝐖o picТ𝗨reｓ wi𝓣h 𝙳ifFe𖼵𝐄n𝗍 typ𝛦𝗦 Ⲟf pa𝗡cakes a𝞜𝑑 𝒄ho𝑪𝝄lΑte.,deuce delineation with unlike eccentric of flapjack and chocolate.,with of pancakes chocolate.,and different chocolate. with types of pancakes Two pictures,unlike motion picture  Two unlike pictures with different types of pancakes and chocolate.,Tow pitures with different tipe OK pancakes and chocolate.,Two pix wiv different types of pancakes nd chocolate .,Two صور with different types of pannkakor and chocolate.,Two https://t.co/WzdN8JYE pictures with different types of pancakes and @rWJ4BO0K chocolate.,Tue Pictures' with different types of pancakes and chocolate.,Two pictures with different types of pancakes and chocolate.,Two pictures with different kinds of pancakes and chocolate.,Two visuals featuring a variety of pancakes and chocolate.
000946884,People are cheering and having fun at an event.,Pe0p1e are cheering and having fun at an event.,PeKp?R are dN2erLng and twvibg fun at an eveHF.,*P*eoplde are ZcheqeMrintg and Shav9iPng fun at an ev5eLnt.,$Mopl2 are jhqeri7C and ha#ipr fun at an Tjent.,Opepel are cerheign and hvaing fun at an venet.,Pop are ceig and hng fun at an vnt.,PeOpLe are CheeRinG anD haVING FUN at an eVEnT.,PPPPeeeeoooopppplllleeee    aaaarrrreeee    cccchhhheeeeeeeerrrriiiinnnngggg    aaaannnndddd    hhhhaaaavvvviiiinnnngggg    ffffuuuunnnn    aaaatttt    aaaannnn    eeeevvvveeeennnntttt....,People ar3 c433rin9 and havin9 fun at an 3vent.,Peop le a re ch eer ing a nd ha ving fu n a taneve n t. ,Peopl𝝚 ar𝖤 chЕeℝinɡ 𝝰n𝗗 hɑvinԌ fun a𝓉 a𝗇 event.,people are pep up and having play at an event.,People having at an event.,an having cheering People and fun at are event.,People root on are cheering root on and having cheer fun cheer at an event.,People are cherring and Havin funs at an evet.,People r cheering nd having phun at an event .,People are tifo and having fun at an event.,People @rDu9cfLm https://t.co/S19cVBvN are cheering and having fun at an event.,People Or cheering and Halving fun at an event.,People cheer and have fun at an event.,People cheer and have merriment at an event.,People are cheering and enjoying themselves at a party.
008901006,The man is sitting in front of an American Pakistan flag.,The man is 8ittin9 in front 0f an Amekican Pari8tan flag.,The man is ZitHkng in f5obt of an AhdricZb PSkos^zn f.Ag.,The man is nsittiEnFg in fr6oent of an AmRe$ric2abn PSakliastamn fNlatg.,The man is sitTi^v in f@ony of an A(@+inan PcBiste% +l$g.,The man is sttiign in frton of an American Aipkstna flag.,The man is stig in frt of an Arca Paks la.,ThE Man is SitTing in Front OF AN AMeRicAN PakIstaN flaG.,TTTThhhheeee    mmmmaaaannnn    iiiissss    ssssiiiittttttttiiiinnnngggg    iiiinnnn    ffffrrrroooonnnntttt    ooooffff    aaaannnn    AAAAmmmmeeeerrrriiiiccccaaaannnn    PPPPaaaakkkkiiiissssttttaaaannnn    ffffllllaaaagggg....,Th3 3an is sittin9 in fr0nt 0f an A33rican Pakistan flag.,Themanis si tti ng in  fron t of an  Am er ica n P a ki st an f l ag. ,𝘁hⅇ man ꙇs sℓ𝓉ti𝑁g Ꭵ𝒏 fro𝑁t oF an Amer𝟷c𝐀n 𝓅ꭺkis𝗧𝕬𝘕 flagꓸ,The valet de chambre is session in figurehead of an american language islamic republic of pakistan flag.,man is sitting front an Pakistan,The Pakistan in sitting front man of an American is flag.,The west pakistan man is sitting west pakistan face in front american english of an American Pakistan flag.,Ther men is sittig in fount of on American Pakistan flag.,The man tis sitting in front of an American Pakistan flag .,The الرجل is sitting in front of an American Pakistan flag.,The man is sitting in front of @wErghsCR an American Pakistan https://t.co/tXPDUvjz flag.,Thee Manne is sitting in front of an American Pakistan Flagg.,The man sits in front of an American flag.,The man sits in front of an American Pakistan flag.,The man is seated in front of an American Pakistan flag.
005107117,A living room with red leather furniture and a white rug.,A 1ivin9 room with red leather foknitoke and a white rug.,A livKJR r8km #oth red leaHh2d fjrG7%ure and a white rug.,A lgizvXing Druoom wVipth red lYeatHhIer LfuIrn9ituyre and a white rug.,A l@viPq d$om EiWh red leather fUrUitMQe and a Dhitk rug.,A livnig room with red letaher fnuriuter and a wihet rug.,A vig om th red athe furniture and a ite rug.,A LiVinG rOOm With red leatHER FURNItUre And a whiTe ruG.,AAAA    lllliiiivvvviiiinnnngggg    rrrroooooooommmm    wwwwiiiitttthhhh    rrrreeeedddd    lllleeeeaaaatttthhhheeeerrrr    ffffuuuurrrrnnnniiiittttuuuurrrreeee    aaaannnndddd    aaaa    wwwwhhhhiiiitttteeee    rrrruuuugggg....,A living roo3 wit4 r3d l3at4er furniture and a 34it3 rug.,A li ving  room  wi th re d lea ther fu rni tu reand awh iter ug. ,A li𝝼inｇ room wlꓔh red l𝐸𝛂t𝝜𝜠r fuꮢⲚitu𝐫e Αnd 𝛢 𝗐h𝜄𝙏ⅇ гՍ𝓰٠,angstrom unit populate elbow room with cerise leather article of furniture and a edward douglas white jr rug.,living room red furniture and a,A living a with room leather furniture and red white rug.,A living room blank with survive blank ruddy red leather furniture and a white rug.,A lieving room with red leater furniture abd a whit rud.,A living rm wiv red leather furniture nd a white rug .,A العيش room with red leather mobles and a белые rug.,https://t.co/wqQKEy0d A living @BjCRrP6a room with red leather furniture and a white rug.,A living room with Reade leather furniture and a white rug.,A living room with red leather furniture and a white carpet.,A living room with red leather furnishings and a white rug.,A white rug and red leather furniture in the living room.
008969176,Some sliced sausages and other ingredients on a wooden table.,80me sliced 8ao8age8 and 0thek ingredients on a wooden ta61e.,Some sliS2e swuQxhes and otyWr int3edirmtQ on a A*odFn table.,7SomYe wsBliceXd sausages and to)ther ingredients on a 0woBo2den taqbple.,Some QoicLd UVu$ag(s and other i*sZediDots on a wol@e6 tabIK.,Some cslied sausages and thoer ingeriedtsn on a wdoone taleb.,So lce ssge and other ngdien on a den table.,SoMe slIceD saUsages aNd oThER iNGREdienTS On a wOoDen TablE.,SSSSoooommmmeeee    sssslllliiiicccceeeedddd    ssssaaaauuuussssaaaaggggeeeessss    aaaannnndddd    ooootttthhhheeeerrrr    iiiinnnnggggrrrreeeeddddiiiieeeennnnttttssss    oooonnnn    aaaa    wwwwooooooooddddeeeennnn    ttttaaaabbbblllleeee....,Some sliced sausa93s and ot43r in9r3di3nts on a w00den ta6l3.,Some  sli ced s aus agesand o ther in gre di ent s o n  a  w oode n  ta ble.,S0ℳe sLᛁce𝙙 𖼺aᑌ𐐠ages and otꓧℰꭱ i𝗡𝔾redien𝞽s o𝚴 a 𝘄ooden t𝛼ble٠,close to shredded sausage and other component on a wooden table.,Some sausages and other on a wooden table.,other ingredients sausages and Some on a sliced wooden table.,sausage balloon Some sliced sausages close to and other slit close to ingredients on a wooden table.,Some sliced sausages [[amd ohters ingredients on la wodden tablet.,Some sliced sausages nd other ingredients on a wooden table .,Some sliced salsicce and other ingredients on a деревянные table.,Some sliced sausages @4BD7UxGt and other ingredients on https://t.co/ihxn6r40 a wooden table.,Sum sliced sausages and other ingredients Aune a wooden table.,A few slices of sausage and other ingredients on a wooden table.,Some sliced sausages and other ingredients laid upon a wooden table.,Sliced sausages and other ingredients are placed on a wooden table.
007242572,A blue handbag and shoes with gold chain.,A 6loe hand6a9 and shoes with gold chain.,A blue handbag and sYPes wigj gI:d cbxin.,A blue ha)n#dbPag and 1shoe*s nwitPh gold Ychjain.,A OlLe ta9wbag and shoes ^itE gblm chain.,A blue handbga and hsose twih gold hcian.,A blue hadg and sho with gd hai.,A BlUe hanDBag and sHoes WiTH GOld CHaIn.,AAAA    bbbblllluuuueeee    hhhhaaaannnnddddbbbbaaaagggg    aaaannnndddd    sssshhhhooooeeeessss    wwwwiiiitttthhhh    ggggoooolllldddd    cccchhhhaaaaiiiinnnn....,A blue 4and6a9 and s403s wit4 90ld chain.,A bl ue h andba g a nd sh oes w ith gol d c ha in. ,𝒶 𝚩𐑃ue h𝗔nꭰᖯ𝜜g and sh𝟬eᏕ wit𝕳 gol𝔻 𝕮ᕼ𝘼𝖨n.,a naughty purse and place with au chain.,and shoes chain.,and shoes handbag blue gold with A chain.,A blue handbag gold and shoes group a with amber amber gold chain.,I blue hadbag ah thoes with gold chain.,A blu handbag nd shoes wiv gold chain .,A زرقاء handbag and जूते med gold chain.,https://t.co/CusewJ6t A blue handbag and shoes with gold @lCKzGQow chain.,A blue handbag and Shoe'S with gold Cheyne.,A blue handbag and shoes with a gold chain.,A blue handbag and a pair of shoes with gold chain.,shoes and a blue bag with gold-plated chains.
008057310,"A messy desk with a laptop, phone and other office supplies.","A messy desk with a laptop, phune and other office supplies.","A mees7 drsJ with a laptop, pGohe and oYNer 0Dflce sh0p,ues.","A meMs(sy Ldemsk wpitfh a laptop, ph_onae and other Qoffuic8e 4supeplHiNes.","A mCsjy desk ww2h a lajtoc, pht7e and o@hWr office quT&liOs.","A messy dkes iwht a laptpo, hpoen and hoter office sulpipse.","A messy dk it a lop, pho and other ofc uppl.","A MeSsy deSK wIth a laPtop, PHOnE ANd otHER officE supPlieS.","AAAA    mmmmeeeessssssssyyyy    ddddeeeesssskkkk    wwwwiiiitttthhhh    aaaa    llllaaaappppttttoooopppp,,,,    pppphhhhoooonnnneeee    aaaannnndddd    ooootttthhhheeeerrrr    ooooffffffffiiiicccceeee    ssssuuuupppppppplllliiiieeeessss....","A messy d3sk 3it4 a lapt0p, p40n3 and ot43r 0ffic3 supplies.","A me ssydeskwit h a l aptop , phone  an doth ero ff ic e su p pli es.",a messy desk 𝑤𝜄𝓣h a 𖼖aР𝒯𑢵p， ph𝞸nΕ and ഠt𝐇Ｅr of𑣂iꮯ𝙀 s𑢸𝜌Pᒪiꭼs.,"deoxyadenosine monophosphate mussy desk with a laptop, headphone and other office staff supplies.",messy with a other office,"phone messy with A a laptop, desk other and office supplies.","federal agency A messy mussy desk with a laptop, phone and other federal agency office group a supplies.","A messy disc witch a laptop, Fone and anothe oppice supplys.","A messy desk wiv a laptop , fone nd other office supplies .","A فوضوي desk with a laptop, telefon and other office supplies.","A messy desk with a laptop, phone @9nfaipp1 https://t.co/leNCTAk0 and other office supplies.","A messy desk with a laptop, phone and other office supplies.","A messy desk with laptop, telephone and other office supplies.","A mess of a desk, with a laptop, and other office supplies.","An untidy desk with a laptop, phone and other office equipment."
001966519,"The quote on when you believe something is hard, the universe demonstrates","The quote un when you 6e1ieve something is hakd, the onivek8e demonstrates","The qiotr on !hSn you believe sometj*Jb is hS5d, the ugoDers$ W#monQtratSC","The quote on Ewhe_n you b7eTliefve msomeDthGijng is )h3ard, the ujnKihverfse denmonsztrpaitges","The q5oge on qDen you 8elirvG something is FarG, the rGove&se ue%(n&Grates","The quote on hwne you believe soemthign is hdar, the unveiers edomsnatrtes","The uot on we you believe somtn is ar, the uiee dontrat","ThE QuOTe on when you BeliEVE somEThing Is HaRd, THE UNIVErSe demONstRateS","TTTThhhheeee    qqqquuuuooootttteeee    oooonnnn    wwwwhhhheeeennnn    yyyyoooouuuu    bbbbeeeelllliiiieeeevvvveeee    ssssoooommmmeeeetttthhhhiiiinnnngggg    iiiissss    hhhhaaaarrrrdddd,,,,    tttthhhheeee    uuuunnnniiiivvvveeeerrrrsssseeee    ddddeeeemmmmoooonnnnssssttttrrrraaaatttteeeessss","Th3 quote on w43n you 63li3v3 so33thin9 is hard, t43 univ3rs3 de3onstrat3s","Thequot e onwhe n you  beli eve som eth in g i s h a rd ,theu niv erse demons tr a t es",The quಂt𝚬 oＮ when 𝞤𝐎𝔘 beLiev𝕰 s𝒪М𝙴𝖳hinｇ i𝙎 h𝕬rdꓹ 𝚃he 𝔘𝗇𝕝v𝛦𝓻𝒮ꓰ 𝙳𝛦mons𝗧ra𐊗Εs,"The citation on when you consider something is hard, the macrocosm show","quote on when believe something is hard, universe","The quote on hard, you believe universe when is the demonstrates something","The quote think on when think you call up believe something is hard, the universe existence demonstrates","VThe quet un when your beilive something is hard, the univers demonstrates","The quote on wn yuo bleve sumtin tis hard , tha universe demonstrates","The الاقتباس on when you believe something is hard, the universe demonstrates","The @ZJPs1IZE quote on when you believe something is hard, the https://t.co/16R388sT universe demonstrates","Thee quote on when U. believe something is hard, Thee universe demonstrates","The quote on if you think something is hard, shows the universe","The quote when you believe something hard is hard, the universe doth demonstrate.",The quote suggests that the universe shows how hard something is when you believe it to be so.
000345064,An old photo shows men in military uniforms sitting at long tables.,An old photo sh0w8 men in mi1itaky onif0km8 8ittin9 at long tables.,An old (yoto sNowc men in m7Pi%ar^ Ih9fo5ms sirt7Gg at l8nR tables.,An old phoft&o oshHows men in *mpili8tXary NulnNiformls sUitt!iBng at lVonfg tables.,An old phoer szojs men in m6vi5a)y uniforms sDtt3hg at lzng iobces.,An old hopto hsosw men in miilaytr uinofrms istting at long taebsl.,An old pot shs men in ilta uims siti at lo tables.,An oLd PhoTO shows men in MIlitARY UnifoRMS siTtINg aT LONg tAbleS.,AAAAnnnn    oooolllldddd    pppphhhhoooottttoooo    sssshhhhoooowwwwssss    mmmmeeeennnn    iiiinnnn    mmmmiiiilllliiiittttaaaarrrryyyy    uuuunnnniiiiffffoooorrrrmmmmssss    ssssiiiittttttttiiiinnnngggg    aaaatttt    lllloooonnnngggg    ttttaaaabbbblllleeeessss....,An old phot0 s4o3s m3n in militar4 uniforms sittin9 at l0n9 ta6l3s.,An o ld p hotosho ws me n inmilitar y u ni for mss it ti ng a t  lo ng tables.,A𝘯 olꓓ phot੦ 𝑠hoԝs m𝙀𝑛 in mil1tary 𝘶nifoꓣϺs si𝘛𝐭𝛪n𝐆 at 𖼖o𝚗g tab𐑃ꓰs꘎,an onetime exposure depict mankind in armed forces uniform sit around at recollective tables.,old shows men in at long tables.,long old photo sitting men at An uniforms shows in military tables.,An old pose photo shows men in military certify uniforms sitting evidence an at long tables.,And old phto shows mans in military uniforms site in long tablets.,An old photo shows men in military uniforms sitting at long tables .,An القديم photo shows men in militären uniforms sitting at длинный tables.,An https://t.co/8J6XQjSn old photo shows men in military @gQ1WE7qA uniforms sitting at long tables.,An Olde photo shows men Inn military uniforms sitting at long Table'S.,An old photo shows men in military uniforms sitting at long tables.,An old picture shows men in military apparel at long tables.,Men dressed in military attire are pictured sitting at lengthy tables in an old snapshot.
007954789,A bed with pillows and blankets under a canopy.,A bed with pillows and 61anret8 ondek a canopy.,A bed wk%h pkll(wc and gIzJkets under a cZnIp&.,A bed Rwit_h pvilloxw6s and ablanNkqet#s under a ScanAo6py.,A bed Ii4h pil9oGi and UlmQke^s under a c$ntby.,A bed wthi pillows and labnekst nudre a cnaopy.,A bed ih ilws and blankets nde a cny.,A BeD with PillOws and blaNKETS UNder a caNOpY.,AAAA    bbbbeeeedddd    wwwwiiiitttthhhh    ppppiiiilllllllloooowwwwssss    aaaannnndddd    bbbbllllaaaannnnkkkkeeeettttssss    uuuunnnnddddeeeerrrr    aaaa    ccccaaaannnnooooppppyyyy....,A bed 3it4 pill03s and 6lankets und3r a can0py.,A be d wi th pi llo ws an d bla nkets u nde ra c ano p y. ,A be𝕕 w𝙡𝞣հ pil𐐛𝝾ws and blɑ𐔓𝚱e𝙩𝙨 𝓾Νder a canoᴩy꘎,vitamin a get it on with pillow and mantle under a canopy.,A with under a canopy.,pillows with and under bed blankets A a canopy.,A bed with group a pillows and be intimate pillow blankets group a under a canopy.,At Bett with pillows anf blankets ander a canopy.,A bed wiv pillows nd blankets under a canopy .,A فراش with pillows and blankets arres a canopy.,A bed with pillows and blankets https://t.co/w4pziJgr under a canopy. @MNin4hq4,A bed with pillows and blankets under a canopy.,A bed with pillows and blankets under a canopy.,A bed with pillows and blankets under a canopy.,A sleeping area with pillows and blankets situated under a canopy.
009021596,A wooden table with four chairs and one stool.,A wooden table with fook chairs and one stool.,A w9kdeM taglS with r(ur FhwKrs and one stool.,A twoo0dWen tafblHe with Ufonur chairs and one st$oo4l.,A eooE3n table with xIur c+Ei0s and one sto$b.,A woodne table twih four chairs and one tsolo.,A wooden tal with fu car and one sto.,A WoOden tABle WitH FoUr ChAIRS And onE stOol.,AAAA    wwwwooooooooddddeeeennnn    ttttaaaabbbblllleeee    wwwwiiiitttthhhh    ffffoooouuuurrrr    cccchhhhaaaaiiiirrrrssss    aaaannnndddd    oooonnnneeee    ssssttttoooooooollll....,A wo0d3n tabl3 3it4 f0ur chairs and 0n3 st0ol.,A wo oden  tabl e w ith f our c hairs a ndon e s too l .,A 𝕎〇odᴇռ 𝔗abꮮe wit𝙷 fo𝙐r ch𝘼i𝓇s aＮd ﻫ𝖭e s𐊱ﮨol.,type a wooden mesa with tetrad chairwoman and matchless stool.,wooden table four stool.,wooden four A with and chairs table one stool., A wooden table with four chairs group a and death chair death chair one stool.,A wodden TABLE wiyh four chairs and one stole.,A wooden table wiv four chairs nd one stool .,A خشبي table with four chairs and one stool.,A wooden table with https://t.co/yeKSXxE2 four chairs and @zc8q4YTx one stool.,A wooden table with Fore chairs and one stool.,A wooden table with four chairs and a stool.,A table of four chairs and one stool.,A wooden table with four chairs and one stool.
