path,transcription,substitute_char_by_ocr,substitute_char_by_keyboard,insert_char_randomly,substitute_char_randomly,swap_char_randomly,delete_char_randomly,uppercase_char_randomly,repeat_characters,leet_letters,whitespace_perturbation,substitute_with_homoglyphs,synonym_replacement,random_deletion,random_swap,random_insertion,misspell_word,abbreviate_word,multilingual_dictionary_based_code_switch,checklist,close_homophones_swap,back_translation,style_paraphraser,paraphrase
common_voice_en_20883110.mp3,The petition then was elevated to Executive Secretary Carlos P. Garcia.,The petition then was e1evated to Executive Secretary Carlos P. Garcia.,The petition then was elRvateC to Executive Xecretarg Carlos P. nWrcia.,The petition pthen was elevated to ExecutiKv8e DSecrethary Carlos P. Garcia.,The petition Fhen was elevated to Executive fe4retary CarlcN P. Garcia.,The petition then was leevatde to Eexcutiev Secretary Carlos P. Graica.,The petition then was evated to Executi Sretary Carlos P. Garcia.,The petItion then was ElevATEd To ExecutivE SecrEtaRy CaRloS P. Garcia.,TThhee  ppeettiittiioonn  tthheenn  wwaass  eelleevvaatteedd  ttoo  EExxeeccuuttiivvee  SSeeccrreettaarryy  CCaarrllooss  PP..  GGaarrcciiaa..,The petition t43n was 3l3vat3d t0 3xecutive S3cr3tar4 0arlos P. Garcia.,The petition then was elev ated to Ex ecuti ve Sec retary  Car los P. Garcia. ,ꭲhe 𝑃etіt𝝸on 𝙩hen was 𝓔leꛟated 𝜏ᴑ Executive 𝐬ecret𝚨ᚱy 𝙲𝔄rloᏚ P. G𝚨rc𝐢a.,The prayer then was promote to executive director repository carlos the jackal P. Garcia.,The petition then elevated Secretary Carlos P. Garcia.,The petition then was Secretary elevated Executive to Carlos P. Garcia.,The ilich sanchez petition then was elevated to Executive Secretary raised Carlos P. Garcia.,The petition hen was elevated to Excutive Segretary Carlos P. Garcia.,The petition thn was elevated to Executive Secretary Carlos P. Garcia .,The العريضة then was elevated to Executive Secretary Carlos P. Garcia.,The petition @IZE1 then was https://t.co/6R38 elevated to Executive Secretary Carlos P. Garcia.,The petition then was elevated to Executive Secretary Carlos P. Garcia.,The petition was then elevated to Executive Secretary Carlos P. Garcia.,The petition then was elevated to the Executive Secretary of the state.,The petition was subsequently advanced to Executive Secretary Carlos P. Garcia.
common_voice_en_28805411.mp3,Allen played college football at Florida State University.,Allen p1ayed college football at Flukida State University.,Allen plXyes college football at Florida State UnivdrsKty.,Allen played college football at tFloridqa 8State University.,Allen played college football at Flokira State UniUersvty.,Allen plyade lcolege football at Florida State University.,Alln played college football at Floia State University.,AlLeN playeD college fOotbaLl at FLOrida STatE UNiversity.,AAlllleenn  ppllaayyeedd  ccoolllleeggee  ffoooottbbaallll  aatt  FFlloorriiddaa  SSttaattee  UUnniivveerrssiittyy..,Allen played c0lle93 f00tball at Florida 5tat3 Univ3rsity.,Allen played college footb all at Flo ridaStateUniver sity .,Allen pla𝚈𝝚d Ｃo𐑃lege f𝟶otball at Florida St𝐴te U𝖭iטersity.,ethan allen wreak college football game at everglade state state of matter University.,Allen played football at Florida State University.,at University. college football Allen Florida State played,Allen played college football at Florida nation football game State University.,Allen played college football ar Florida Estate University.,Allen played college football at Florida State University .,Allen لعبت college football at Florida State University.,Allen played @bgQ1 college football at Florida https://t.co/WE7q State University.,Allen played college football at Florida State University.,Allen played college football at Florida State University.,I know that Allen played college football at Florida State.,Florida State University was where Allen played his college football.
common_voice_en_28807411.mp3,He then worked for several years at Bell Labs.,He then worked for several years at Ee1l Labs.,He $hen worked for sevsra. years at Bell Labs.,He thEen Uworrked for several years at Bell Labs.,He then worked for sevyr4l years at Be7l Labs.,He tehn worked for several years at Ebll Labs.,He then orke for several yeas at Bell Labs.,He tHen woRKed for sEvEraL yEArS at Bell Labs.,HHee  tthheenn  wwoorrkkeedd  ffoorr  sseevveerraall  yyeeaarrss  aatt  BBeellll  LLaabbss..,He then 30rked f0r s3veral years at 83ll Labs.,He then worked for several  years atBellLabs.,ℋe thꓰn wor𝘬ed 𐊇or seᴠeral 𝜰ꭼars 𐊠t BeⅬ𐔦 Labs․,he then work for respective age at ships bell Labs.,He then worked for several years at Bell Labs.,He then worked years several at for Bell Labs.,He then worked for several years helium at respective Bell Labs.,He thenk worked for several yeans at Bell Labs.,He thn worked for several years at Bell Labs .,He اذا worked for several years at Bell Labs.,He https://t.co/5gMN then worked @QjSn for several years at Bell Labs.,He then worked for several years at Bell Lab'S.,He then worked for Bell Labs for several years.,"He then went to Bell Labs, and there he labored for several years",He spent a considerable amount of time at Bell Labs.
common_voice_en_28827770.mp3,It will be Peeters' first experience in the Pro League.,It wi11 6e Peeters ' first experience in the Pk0 League.,It will be )ee4ers ' first eDprrience in the Pro L2atue.,It wUill be Peeteqrfs ' first experience in the Pro FLeaygue.,It Till be Pee*era ' first experience in the Pro Cezgue.,It will be Peeters ' firts experience in the Pro League.,It wll be Peeters ' fist expeiene in the Pro League.,It wIll be Peeters' first ExpeRiENce in The PRO League.,IItt  wwiillll  bbee  PPeeeetteerrss''  ffiirrsstt  eexxppeerriieennccee  iinn  tthhee  PPrroo  LLeeaagguuee..,It will be P33ters' first 3xp3ri3nc3 in the Pr0 73a9ue.,It will be Peeters' firstexperience  in t he Pro  Leagu e.,I𝚻 w𝐢ll be Pee𝞽ҽ𝗿s' ᖴirst expeᚱience in 𝘛𝗛e Pro Le𝙖𝓰ue.,it will be Peeters' world class feel in the professional League.,It will first experience the Pro League.,It first be Peeters' Pro experience in the will League.,live It will be Peeters' first live experience in the Pro League.,Its eill be Peeters ' first experience in teh Pro League.,It wl be Peeters ' first experience in tha Pro League .,It سوف be Peeters' first experience in de Pro League.,It will be Peeters' first experience in https://t.co/pziJ the @q4w4 Pro League.,It will be Peeters' first experience in the Pro League.,It will be Peeters' first experience in the Pro League.,It shall be Peeters' first experience in the Pro League.,The Pro League will see Peeters for the first time.
common_voice_en_20339810.mp3,"Handing back the decrypt, Eisenhower announced to his staff, We go tomorrow.","Handing back the decrypt, Eisenhower announced t0 hi8 staff, We go tomorrow.","HsndinY back the decrypt, Eieebhower ajnounXed to his staff, We go tomorrow.","Handing baVck the dUeccrypt, Eisenhower announced to his staff, We go tom_orruow.","Hand0n* bAck the decrypt, Ei!enhownr announced to his staff, We go tomorrow.","Handing bakc the decrypt, Eisenhower announced to his satff, We go tmoorrwo.","nding back the ecryp, Eisenhower annouce to his staff, We go tomorrow.","Handing back the decryPt, EiSenhoWEr annOUnCed to hiS StaFf, We go tomoRrow.","HHaannddiinngg  bbaacckk  tthhee  ddeeccrryypptt,,  EEiisseennhhoowweerr  aannnnoouunncceedd  ttoo  hhiiss  ssttaaffff,,  WWee  ggoo  ttoommoorrrrooww..","Handing back the decrypt, 3is3nh033r ann0unced t0 his staff, We g0 to30rrow.","Handing back the decrypt,Eisenhower  anno uncedto his  sta ff, We go tomo r row. ","Handing back the decryp𝔱, EisenHowe𝗋 announced to his ꜱt𝕒𐊇f, We go tomor𝙧ow.","pass on game the decrypt, eisenhower harbinger to his staff, We blend tomorrow.","Handing back the decrypt, Eisenhower announced to his staff, We tomorrow.","to back the We Eisenhower announced Handing his staff, decrypt, go tomorrow.","proclaimed Handing back backwards the decrypt, Eisenhower announced to his staff, We go tomorrow.","Handing back thye decrypt, Eisenhower announced to his staff, We goes tomarrow.","Handing bk the decrypt , Eisenhower announced to his staff , We g0 tomoz .","Handing ارجع the decrypt, Eisenhower announced to hans staff, We go tomorrow.","Handing https://t.co/8q4Y back the decrypt, Eisenhower announced @huzc to his staff, We go tomorrow.","Handing back Thee decrypt, Eisenhower announced to his staff, We go tomorrow.","When he returned the decryption, Eisenhower told his staff, ""We're leaving tomorrow.""","Handing back the decrypt, Eisenhower, To his staff, we go tomorrow.","Upon returning the decrypt, Eisenhower informed his staff, ""We will be there tomorrow."""
common_voice_en_28566778.mp3,"The community borders the Great South Bay, Sayville and the hamlet of Blue Point.","The community borders the Great S0oth Bay, Sayville and the ham1et of Blue Point.","The community borders the Grear Soutb Bay, Sayville and the hA<let of Blue Poin5.","The Wcoxmmunity borders the GCreat pSouth Bay, OSayvillGe and the hamlet of Blue Point.","The cBmmuniay borders the Great South Bay, Sayvulne and the hamlet of Clue PDint.","The cmoumnity borders the Rgeat Osuth Bay, Asvyille and the hamlet of Blue Point.","The community bodes the Great South Bay, Sayville and the hamt of Ble Poin.","ThE community borders The GReaT SOuth Bay, SayviLlE aNd the hAmlet of BLuE Point.","TThhee  ccoommmmuunniittyy  bboorrddeerrss  tthhee  GGrreeaatt  SSoouutthh  BBaayy,,  SSaayyvviillllee  aanndd  tthhee  hhaammlleett  ooff  BBlluuee  PPooiinntt..","The community 60rd3rs the 6r3at 50uth Ba4, 5ayville and th3 4aml3t of 8lue Point.","The community borders theGreat Sout h Bay , Sayv ille a nd t he hamlet of B l ue P oint.","The co𝓜munℑ𝒯y bﮦrde𝕣s ᴛhe Greａt South 𝐁ay, S𝚨Ⲩᐯille and the hamlet of Blue 𝞀oint.","The biotic community abut the slap up in the south Bay, Sayville and the crossroads of blue air Point.","The community borders Great South Bay, Sayville the of Blue Point.","the community Bay, The Great South borders Sayville and the hamlet of Blue Point.","The community borders the corking Great border South Bay, Sayville and the hamlet of Blue Point.","Yhe community borders the Great South Bay, Sayville sna teh hamlet of Bleu Point.","The community borders tha Great South Bay , Sayville and the hamlet of Blue Point .","The الجماعة borders the Great South Bay, Sayville and the hamlet of Blue Point.","The community borders the Great South Bay, https://t.co/XxE2 Sayville and the hamlet of Blue @yeKS Point.","The community Border'S the Great South Baye, Sayville and the hamlet of Blue Point.","The community borders the Great South Bay, Sayville and the hamlet of Blue Point.","The great South Bay borders the great South Bay, Sayville and the hamlet of Blue Point.","The area is surrounded by the Great South Bay, Sayville, and Blue Point hamlet."
common_voice_en_19561220.mp3,This encounter got him interested in films.,This encounter 9ut him interested in fi1m8.,This enc0unYer got him lnterest$d in films.,ThiDs encounqte_r got him interested in films.,Thih encounter got him ijteresced in films.,Tihs encounter got him inetresetd in films.,This ncouner got him interested in ilms.,This encouNTer got him inTeREsTed in films.,TThhiiss  eennccoouunntteerr  ggoott  hhiimm  iinntteerreesstteedd  iinn  ffiillmmss..,This enc0unter 90t him int3r3sted in films.,This encounter got him int erested in  film s.,This encﮨunt𝚬r got Ｈᛁm interΕsted 𝐈n films.,This coming upon get down him occupy in films.,This encounter got interested in films.,in him got encounter interested This films.,This encounter got him interest interested in gravel films.,Thins encounter got him interested iin films.,This encounter got him interested in films .,This لقاء got him interested in films.,This @HL5x encounter got https://t.co/BDHZ him interested in films.,This encounter Gott him interested in Film'S.,This encounter interested him in films.,This encounter hath made him interested in films.,This encounter sparked his interest in movies.
common_voice_en_34915585.mp3,He had six sons and one daughter by his wife Elizabeth Kendig.,He had 8ix sons and one daughter by his wife Elizabeth Kendig.,He had six soGs and one daughter by his wiVe ElizWbetY Kendig.,He had six sons and one dauJgzhter by his wife Elsizab_eth fKen3dig.,He had six sons and one daughter by his wide EFizTbeth Ke_d!g.,He had six sons and one duagther by his wfie Eizlabeth Kendig.,He had six sns and one daugte by his wife Elizabeth endg.,He hAd six Sons and one daUghtEr By his wifE EliZabEth Kendig.,HHee  hhaadd  ssiixx  ssoonnss  aanndd  oonnee  ddaauugghhtteerr  bbyy  hhiiss  wwiiffee  EElliizzaabbeetthh  KKeennddiigg..,He had six sons and on3 dau9ht3r b4 his 3ife Eliza6et4 K3ndig.,He had six sons and one da ughter byhis w ife El izabet h Ke ndig.,𝙷e had six sons 𝖺nd one daughter by his wif𝖤 eli𝖟𝕒bҽth Kendi𝐠٠,atomic number  had half dozen logos and i girl by his married woman elizabeth ii Kendig.,He had six sons and one daughter his Elizabeth Kendig.,He had six sons and one Elizabeth by Kendig. wife daughter his,He helium  had six sons and one daughter by his wife Elizabeth Kendig.,He hand six sons e one daughter by his wife elizabeth Kendig.,He had six sons nd one daughter by his wife Elizabeth Kendig .,He had six sons and one daughter by his wife Elizabeth Kendig.,He had six sons and @Zw2h one https://t.co/PXj2 daughter by his wife Elizabeth Kendig.,He had six sons and one daughter by his wife Elisabeth Kendig.,"He had six sons and a daughter by his wife, Elizabeth Kendig.","By his wife Elizabeth, he had six sons and one daughter.",Elizabeth Kendig and he had six sons and one daughter together.
common_voice_en_33165572.mp3,Numbers in brackets denote the World ranking.,Numbers in brackets denote the W0r1d ranrin9.,NuJbeds in brackets den8t@ the World ranking.,Numbers in brackets denote the Wyorld ryanki9ng.,NuxDers in brackets denote the 3orld ranking.,Numbers in barcktes denote the World raknnig.,umbrs in brackets deoe the World ranking.,NumbErs in Brackets denotE THe World RAnking.,NNuummbbeerrss  iinn  bbrraacckkeettss  ddeennoottee  tthhee  WWoorrlldd  rraannkkiinngg..,Numb3rs in brack3ts d3note t43 World ranking.,Numbers in brackets denote  the World  rank ing.,Numbers in 𝖻rackets deꓠotЕ t𝒽e W߀ℜlᴅ ran𝑘iｎg.,keep down in bracket refer the universe ranking.,in brackets the World ranking.,Numbers World brackets denote ranking. in the,Numbers wall bracket in mankind brackets denote the World ranking.,Numbers i brackets denote the Word ranking.,Numbers in brackets denote tha World ranking .,Numbers in brackets denote the World ranking.,@4Kru Numbers in https://t.co/1WdQ brackets denote the World ranking.,Numbers in brackets denote Thee World ranking.,Numbers in brackets denote the world rankings.,Numbers in brackets signify the World ranking.,The World ranking is indicated by numbers in brackets.
common_voice_en_34082332.mp3,His running mate was Chinedu Emeka.,His running mate was Ghinedo Bmera.,His runnUnn Hate was Chinedu Emeka.,His ru*nnving 8mate was Chinedu Emeka.,His 3unninf iate was Chinedu Emeka.,His running amte was Chidneu Emeka.,His unnin mate was Chinedu Eeka.,His runninG matE was CHinedu Emeka.,HHiiss  rruunnnniinngg  mmaattee  wwaass  CChhiinneedduu  EEmmeekkaa..,His running mat3 was 04inedu 33eka.,His running mate was Chine du Emeka.,ᕼ𝕀s r𝘂n𝕟ing mate was C𝚮inedu E𐌑eꓗa.,His pass couple was Chinedu Emeka.,mate Chinedu Emeka.,His was mate running Emeka. Chinedu,His running first mate mate was Chinedu scarper Emeka.,His runig mate waw Chinedu Emeka.,His running mayte was Chinedu Emeka .,His ركض mate was Chinedu Emeka.,His @KeqW running mate https://t.co/VkTO was Chinedu Emeka.,His running mate was Chinedu Emeka.,His deputy was Chinedu Emeka.,His running mate was Chinedu Emeka.,His running mate was Chinedu Emeka.
common_voice_en_32249264.mp3,His main interest here was salmon migration.,His main inteke8t here was salmon migration.,His main intereD6 here was sa.non migration.,His main i6ntNerest here was salmon rmiggration.,His main interzsh here was Ralmxn migration.,His main interest here was salmon imgartion.,His main interest here was salo migaton.,His Main iNTerest here waS SAlMon migRation.,HHiiss  mmaaiinn  iinntteerreesstt  hheerree  wwaass  ssaallmmoonn  mmiiggrraattiioonn..,His main interest 43r3 3as salmon 3i9ration.,His main interest here was  salmon mi grati on.,һis maın i𝔫t𝕰rest h𝖤re was salmo𝒩 𝑴iꮐration.,His master stake here was pinkish orange migration.,main interest here was salmon migration.,migration. was interest here main salmon His,His involvement main interest here independent was salmon migration.,Hi''s mais interest here was salmon migration.,His main interest hre was salmon migration .,His الرئيسية interest here was salmon migration.,@k0xJ His main interest here was salmon https://t.co/lY3C migration.,His main interest here was salmon migration.,His main interest was salmon migration.,His main interest here was the salmon migration.,"Here, he concentrated on the migration of salmon as his main topic."
